Transaction ID,Customer ID,Transaction Date,Product Category,Price,Quantity,Payment Method,Shipping Status,Customer Rating
169f49a4-8dbd-4e06-a074-0759a98332a8,26fed2c7-6d7f-4203-af01-31fcc6fcc614,2024-04-08,Home & Kitchen,114.08,2.0,Debit Card,Pending,4.0
8f9c7f48-e7c0-4c0d-994e-7a877e435e47,bfc29041-d644-448c-aa10-5558dca93d6d,2024-03-06,Books,26.43,2.0,PayPal,Pending,2.0
0da3fc74-128b-47b1-88b3-50e3404e0e20,46bcac55-72b7-4b46-8ebc-94073fef8bf8,2024-10-17,Clothing,392.71,1.0,PayPal,Shipped,2.0
70c40c92-1602-42fc-8422-60833cdfb464,380b9aae-ec93-4109-afb9-073651eb7f3e,2024-05-26,Sports,275.7,3.0,Debit Card,Delivered,3.0
acc4b7fd-eea1-4af5-aefa-54ececd21bad,73e97706-e0bc-48e9-96af-80934f421364,2024-04-08,Home & Kitchen,209.89,2.0,Gift Card,Delivered,4.0
e222208d-218e-4961-833b-aa566aa35aa0,43cb8f15-5bad-425f-a2e3-8ada062fcac3,2025-02-11,Books,53.29,3.0,PayPal,Delivered,2.0
420cf2e5-8305-4fc7-9035-2a9a3aa4956c,6c1b5a7e-a4de-4a96-a728-b229530e3401,2024-08-16,Clothing,103.63,5.0,PayPal,Shipped,2.0
4b60c58d-3031-402f-9e3c-b66c8eeaba74,5d866e62-ec28-4256-b5fe-71507f0a3039,2023-09-04,Sports,336.24,4.0,Gift Card,Pending,3.0
21826644-e688-48ed-9b0e-9fc0101ea6eb,906f2330-631f-4198-8fb9-374bc8408034,2024-08-15,Books,418.34,1.0,Crypto,Shipped,3.0
8704c011-8453-4125-b44f-e06d893c5abb,aa918a8e-d0a0-4191-b3b6-d9a686ecaaae,2024-07-06,Electronics,189.58,5.0,Crypto,Pending,3.0
d23a1fcc-548c-486c-89b9-786f3317a7ef,e06e7df8-46ce-4a8e-9185-5055738d451c,2024-02-14,Books,207.72,4.0,PayPal,Pending,3.0
4f286c68-c7e3-46e1-b8c5-3b28c9417d79,572837c8-7a89-4651-9e36-a5cd1f0285fd,2023-10-28,Home & Kitchen,414.65,2.0,Credit Card,Pending,3.0
3dac1c6f-bda8-4e46-8762-fb4bb763c964,72bf849f-fdb2-45da-aed6-e67b2dfdf650,2023-04-09,Sports,53.88,1.0,PayPal,Shipped,5.0
6e6570c3-2a2d-4622-807e-ab77e8988df0,d9e43ff6-ffe1-415a-ae08-834bbca87512,2023-06-16,Sports,78.06,4.0,Gift Card,Pending,5.0
8d390cbe-7c83-472e-bbed-7d4d5a8d295b,99afbd03-d872-42d8-be18-2d5808dc1cee,2024-05-27,Home & Kitchen,353.0,2.0,Gift Card,Pending,3.0
31533c7b-f37c-4a65-95dc-2949be932c2b,d400d134-7a2d-405c-8d84-8aed39d33412,2023-03-01,Sports,385.79,3.0,Credit Card,Shipped,1.0
d3a39970-324e-4d8e-9b96-d08b50e18bf9,3b15cd6f-7a46-4c6c-8411-c417b79ef246,2023-08-13,Clothing,444.1,5.0,Debit Card,Shipped,3.0
6aca61df-2b25-45d3-9be7-dbb1b3aa5bb7,143bdc45-da66-4eda-a565-333f90463f83,2023-10-28,Electronics,316.06,1.0,PayPal,Pending,5.0
d5352ad9-256e-4973-95de-0e460cc9213e,2719ab50-15ca-4946-96b9-801d74624d6d,2023-06-11,Books,440.9,4.0,Credit Card,Delivered,5.0
29a37642-aaba-4031-989b-514226699613,84a02115-17ef-4e5b-87c3-ffeb3af0cd8f,2023-05-20,Books,341.24,5.0,Crypto,Delivered,2.0
ef150466-5f68-4035-849f-26b8ae018eb5,7cdc2961-bc44-4f47-9c9e-250dac35132c,2023-10-02,Clothing,290.94,1.0,Gift Card,Delivered,5.0
162d9e77-c180-4995-900d-343d82f60547,0ba6d703-7e2a-4c8f-b6b8-0cb58970ff89,2024-11-30,Home & Kitchen,51.85,5.0,Gift Card,Pending,2.0
d6c5ab62-a979-4a58-88d6-3f51692b7ee9,a5803a9f-7d24-430d-b7b7-59ce5227c09d,2024-05-21,Clothing,481.88,1.0,Credit Card,Shipped,2.0
643fafb8-d118-4fa4-b974-40fd42389814,f89a4a75-a464-41a7-a48e-53ee996b188e,2024-01-31,Electronics,212.62,3.0,PayPal,Pending,2.0
a12f3324-c40b-47b5-9a8e-7c61fd053963,23c4e45d-f824-4d64-9615-17f070ab72ef,2024-11-15,Books,480.87,4.0,PayPal,Delivered,4.0
c092376d-182f-4779-9d00-47b4af29cb13,b024218f-93e1-4506-ad05-4cf511fbc1b0,2024-12-24,Sports,294.31,4.0,PayPal,Shipped,4.0
d6e4125c-6deb-4dc4-b800-910ee2229499,f24b842d-4eb9-4c23-969a-e63405b35c06,2023-06-13,Clothing,18.48,4.0,PayPal,Delivered,1.0
e9b57e99-69e3-4ecc-b8ae-165ea4d006f5,e7bdd063-ee46-4026-92d7-e4c04e4c6f36,2024-07-19,Home & Kitchen,316.59,4.0,Gift Card,Pending,3.0
9837f231-6318-43a9-b212-d885a782f5fa,ef4e1e25-5324-4210-acbe-bc01044ee263,2023-12-19,Home & Kitchen,348.45,3.0,Credit Card,Pending,5.0
465b07f0-6a43-4718-8a79-b2c528a7dd28,b9ce66bf-1eac-4fda-882f-239c7e2b4178,2023-04-06,Electronics,449.8,3.0,Gift Card,Shipped,4.0
a3a95c18-0750-4c0f-816a-464d1deb67c2,f5988c03-de7a-49f1-b6b3-2fdb48c97efa,2023-04-01,Home & Kitchen,83.6,3.0,Gift Card,Delivered,1.0
84739391-7558-4ba9-b575-4a60b2dc6097,ac06ad87-0383-4925-8992-4a0b195b914b,2024-12-17,Electronics,135.38,5.0,Credit Card,Delivered,1.0
3f256121-a9c3-4651-860c-7ff3a5dff617,65f3c5bd-b730-44f2-b9b7-8bc0ce987d70,2025-02-02,Clothing,179.33,4.0,PayPal,Pending,3.0
61e68acc-e89d-4697-9eea-f828648ea51b,15552f40-7c12-4596-aa02-bf09e627c2e7,2025-01-21,Clothing,448.33,1.0,Crypto,Pending,1.0
d708100f-469c-4a76-bb38-97f693a6b92e,c3b43b71-e75b-4bce-81b7-dd6ba1ce0aed,2023-02-28,Electronics,99.0,3.0,Credit Card,Delivered,5.0
289c7985-8361-4414-aa7b-ebef104f26f3,62bbc80c-78e3-4be3-a500-7d18cf2765cc,2024-10-14,Books,458.14,2.0,Debit Card,Shipped,2.0
f31c3508-5a10-497d-8cae-32090b26ab7e,455ece01-96bb-4e52-b6ab-99146e8757cb,2023-06-06,Electronics,455.69,5.0,PayPal,Shipped,4.0
be2bfe32-5474-4522-9b03-ab18cc980892,7dfd1c6b-8f24-4505-8c4a-623d750e1bc0,2024-11-02,Home & Kitchen,157.44,2.0,Credit Card,Delivered,5.0
314c385b-70de-4936-b792-e1fb93420023,531e8488-71aa-4352-96e5-e3e5fdd40b26,2023-09-23,Home & Kitchen,137.86,1.0,Crypto,Shipped,2.0
457b8e27-5062-483d-be80-21906e115ab4,3accbe4b-521f-4428-814b-ae160902349b,2023-05-11,Home & Kitchen,176.77,3.0,PayPal,Delivered,3.0
88a6e0c2-2080-45f5-8e67-dc2e14df0b9d,2c0949b9-fa4a-421f-8331-0d4d8c1055da,2023-08-12,Home & Kitchen,254.26757628581294,5.0,Credit Card,Pending,4.0
6ba9b41d-1c11-49d3-89e6-b920296da3d9,cccedd26-4a7a-4a1d-844d-8751e2ae0268,2023-09-05,Home & Kitchen,254.4152927166034,4.0,Crypto,Shipped,3.0
7eeb1010-9efa-413a-8543-a736167ea3ca,b5e91fc9-cb80-4128-8207-cf4f3c0b0328,2025-02-16,Books,21.96,3.0,Debit Card,Delivered,1.0
3f69e59d-49a4-48b7-8b50-5ef926ed86c1,11c769fa-c34f-41d3-868a-7989d8cab826,2024-12-13,Electronics,242.55,3.0,Crypto,Pending,3.0
2e249c8a-1155-43a4-9725-02199e7d367a,03863902-844e-4a12-849a-fc905059f681,2024-01-31,Electronics,134.26,2.0,PayPal,Delivered,4.0
10ffb528-ef41-4f81-a03c-f4f49b6a1d16,f7651371-0d3b-41a4-a72e-1c1e97ead425,2023-07-15,Electronics,387.98,3.0,Credit Card,Shipped,2.0
c5e5cf2c-b9ed-4f36-b547-f8e641f97548,336d9c38-20c5-4f51-9ee7-17edf3b3eda2,2025-02-01,Electronics,64.61,1.0,Credit Card,Delivered,4.0
d2112146-8476-4350-bbf8-6cba0321e4bb,ee1e2338-37e4-4ca3-be94-523bf211cba7,2023-12-26,Books,17.68,3.0,Gift Card,Pending,1.0
9ab3699d-330f-4557-9c09-a314143cd233,fdfba839-9e3c-4360-b5b7-98f5c1a0025f,2023-02-27,Clothing,357.25,1.0,PayPal,Shipped,3.0
ed5dc463-0051-4d6c-b4cc-ec122bf1db67,c07dc1cf-de23-42d5-a049-1deb86a515bd,2023-06-22,Sports,117.96,2.0,Gift Card,Pending,4.0
c4ed8ce9-e2f0-4676-8699-cb0709ae88f3,bf275ed6-c5be-4092-8c41-593f3774b42e,2025-01-20,Home & Kitchen,302.57,4.0,Crypto,Shipped,1.0
3677f7f0-56ee-4340-8e27-ec1b4baa4877,07b9eb6d-78ca-4cea-b02c-8b6278e7dfca,2023-02-28,Sports,254.4152927166034,4.0,Gift Card,Shipped,2.0
11745979-1bc9-4dab-8292-389a0f317d63,9823f96f-a43a-46b5-9f9c-754962ac36f8,2023-09-14,Books,254.26757628581294,5.0,Credit Card,Delivered,2.0
743816e8-4b54-458f-afa2-24d71c3ae809,dbc27f75-d687-4756-936d-11e6018c84e7,2024-06-01,Sports,91.36,1.0,Debit Card,Delivered,1.0
dce3bdf9-1a4b-4953-b508-6277cbbc1950,0b7aaf6b-6d04-40ec-a362-a2d278cbd54a,2025-02-19,Home & Kitchen,103.21,3.0,Gift Card,Delivered,4.0
a989157b-30b1-419e-86f3-89f42028a91a,fb9aafbb-f6b2-4e7f-9e0f-f75016447de4,2024-01-20,Sports,481.93,5.0,Debit Card,Pending,5.0
a6107faa-4a9b-4ce8-877c-99a71ee85dfc,33a15ee6-3ac6-40a6-ac4b-8ece5e1da89f,2023-04-26,Electronics,478.09,2.0,Crypto,Shipped,3.0
ee75aa6b-cd42-4152-8bd9-17e0118959b5,cd48f238-8e96-4b45-a36e-dda1ba69d16f,2023-10-09,Electronics,459.89,1.0,Debit Card,Shipped,3.0
8b742f70-ce92-41cf-aa1a-178a2459e2ce,10c5993f-6c02-4c74-8f49-01bbe152a6aa,2023-03-25,Sports,170.31,3.0,Debit Card,Delivered,3.0
6c944039-098a-4119-84ab-93bdc7b34b15,b82c8e58-fabc-497a-b40b-fc37faeca53c,2024-02-14,Clothing,424.34,5.0,Gift Card,Delivered,3.0
4bb17a12-7835-4acb-8df6-f207dd82b510,c39cd9a1-b7db-4aac-abb1-5ab87554f6b8,2024-03-17,Electronics,468.8,2.0,PayPal,Pending,3.0
04e44cae-4002-497f-949f-f0a0d20d270c,be5d82b6-7088-46a6-a01e-deb8c8c07c73,2024-10-31,Electronics,344.04,3.0,Debit Card,Shipped,2.0
29201c19-5fb7-4fc5-934a-3d9c2763c0cd,8956a994-8e77-41f9-ab88-d94cb1179d7f,2024-12-24,Books,366.54,1.0,Crypto,Delivered,3.0
9d53d0c2-9193-4913-b0f8-0db7daaab7f7,3e28f582-a00f-4cc0-9dba-59ce24e088cc,2023-10-06,Home & Kitchen,95.83,5.0,Debit Card,Pending,3.0
9c085ed7-511e-4e6f-ba82-3e4583b5922a,bde8fb57-1ec2-443c-a51a-d72549ad35f7,2024-01-27,Home & Kitchen,453.42,4.0,Gift Card,Shipped,4.0
5f4e3181-0aa9-45b1-8ae1-e31c6229d40f,3d6b3b9e-c324-4e9c-ac72-3aa89ef43e72,2024-02-11,Clothing,285.13,1.0,Gift Card,Shipped,4.0
c6e0aebe-235f-4ad2-9e89-eb3ceb3992f8,7e65529e-bf00-4e56-87d1-bff611cecad4,2024-03-01,Home & Kitchen,419.81,2.0,Crypto,Delivered,4.0
8143f776-2173-420d-bd5c-61db53b4c243,10453291-3a60-4c97-8bac-7f37d1ef5382,2023-02-26,Books,60.94,1.0,Gift Card,Delivered,4.0
41fb0f23-0a98-421a-844f-ca431de0b300,83521639-52b9-4663-a75f-b50dbbc8637e,2024-03-17,Electronics,22.0,4.0,Gift Card,Delivered,1.0
4ca585f4-40cd-4aca-8a8f-85f6ec53d2cc,1c513e49-6693-4b9e-b04f-9f5ec5c1bdb7,2024-07-16,Clothing,349.77,5.0,Crypto,Cancelled,1.0
fec6964e-c253-446a-b33f-c7ec88a28331,f6f27765-c464-4400-8c9b-c0ff913fded9,2023-10-16,Electronics,121.93,5.0,Crypto,Pending,4.0
911bdc92-4ff6-44d3-9489-fb89a21c418d,589c16ca-d4c4-4c0b-844c-e73ec33a4e16,2024-06-20,Clothing,253.55,1.0,PayPal,Delivered,4.0
0de382f0-89a9-4b2a-83cf-717d4006334b,2591c587-3113-400e-9626-0edbbd1079ac,2024-08-13,Books,303.6,1.0,Debit Card,Shipped,1.0
96e7323f-99ba-4c59-b7a8-44560d52d378,fc6d8edd-0733-48ea-b243-b801de1eb43e,2024-12-05,Sports,139.52,4.0,Debit Card,Shipped,3.0
53aa2719-7399-4c6d-a4eb-43b18d459fab,82b9f098-e4a4-4a10-9c48-5e9a39afeb8c,2023-11-26,Electronics,299.21,4.0,Debit Card,Delivered,5.0
cef34fa5-c4e1-4792-8138-6c6204e0b3cb,c4bad340-8c0a-4622-a598-6811af047daa,2024-12-25,Home & Kitchen,179.19,3.0,Credit Card,Shipped,3.0
1d9911ef-2a5b-4980-8580-5140a8bd41a4,47a89202-2d1e-4ab7-89e2-7c93ebdafc3f,2024-09-25,Books,463.74,3.0,Credit Card,Shipped,1.0
6fa7e910-bdbd-40ec-9a78-5c709dc5d888,9ca0aa2f-fd70-4c62-a3dc-652a77c411bf,2024-03-29,Home & Kitchen,356.08,3.0,Credit Card,Shipped,3.0
46113ecc-369a-439e-a09a-c59e8f375446,e64a7a3b-250d-4289-9da0-da9ff5f6e167,2023-06-08,Clothing,403.83,5.0,Credit Card,Pending,1.0
cf063261-3d12-43d3-9c92-252203aad22a,7f50dedf-cc2a-4aa7-ac99-1bc5e288290b,2024-03-27,Books,447.5,3.0,PayPal,Delivered,3.0
e1561b25-33e9-4b0a-b863-52df93b85c0c,9ca28b63-cfe5-4555-aebb-905001da6a06,2024-07-27,Home & Kitchen,209.64,4.0,Debit Card,Delivered,2.0
ba8980c7-3f85-4bfb-a9a1-9f33c5a1735e,af10e750-cfca-46c2-9fe9-065d15f34a6d,2023-05-24,Clothing,177.21,1.0,Crypto,Delivered,5.0
5b5d47c8-55fe-4ade-a49a-b9531c455dfe,f5c06314-a77f-4d9c-b7fb-0d9442ebca05,2024-12-16,Sports,111.31,1.0,Debit Card,Cancelled,3.0
9e02e0d0-e700-451e-ba43-d77f2f2d1b7a,70bc76a9-a50d-41e3-b461-08ac8e4b469b,2023-08-24,Sports,349.75,4.0,Crypto,Delivered,3.0
524de545-c6ce-460a-bbfe-c81896f7bcb1,23248799-75c6-4ba3-a271-de2908aa8772,2023-04-07,Clothing,186.76,4.0,PayPal,Pending,5.0
65cd6111-3a1d-47f2-b831-ce8faa9becf7,1360ad54-432f-48b3-a74f-5803330fb0ec,2023-09-29,Sports,301.28,4.0,PayPal,Shipped,3.0
83731689-9239-4958-857f-c8c1e7aff294,bc071c46-5c39-4950-9963-4ad49c96a984,2024-02-06,Books,254.26757628581294,5.0,Credit Card,Delivered,1.0
e1a6b8ea-03ec-4580-8da4-e4303a6d43c7,d816f903-a8ed-4f0e-904d-b49c2d6e5cf5,2024-01-22,Electronics,262.0,4.0,Crypto,Pending,3.0
be9837b2-f137-42f3-bb97-72350bebc701,fba4df27-5a56-4eb7-a2be-272451e5a38e,2024-01-16,Books,67.76,3.0,Debit Card,Pending,2.0
bd798171-2bad-4bf8-b2df-616299d0b459,461959e7-5d95-4ae7-aaac-095835591052,2023-03-25,Sports,422.05,4.0,Debit Card,Pending,3.0
f265d313-704b-4c98-8e4e-b7ad6dae37e0,ba43a55b-212f-4177-aa10-e44e63728178,2024-12-12,Home & Kitchen,26.35,1.0,PayPal,Shipped,4.0
1704a9d0-58f5-4e26-a711-74c8767ce13b,cd2e09ff-d713-494d-a4a4-468a551e2825,2023-04-13,Home & Kitchen,226.7,1.0,Gift Card,Pending,3.0
750b98aa-d2d9-4a03-a3c8-ec6441debfc9,60171294-9851-4eca-82ae-fc210621a20a,2023-03-13,Books,478.82,5.0,PayPal,Delivered,1.0
5986d2bd-ffc6-4141-9674-0849c459099d,4d561929-d887-4121-8b11-e33d2cb767b0,2023-06-17,Books,128.94,2.0,Crypto,Shipped,4.0
0534cb1b-da1c-4590-ab6c-afdcb89ae2e4,f5cb9682-a0b9-4872-b5de-930cddb8c66b,2024-06-03,Home & Kitchen,221.15,4.0,Debit Card,Cancelled,2.0
9a361c69-1b4c-412e-b1e4-b573c80ce41d,ac11d994-9fba-4075-a1aa-32fbd2eb615e,2024-05-06,Clothing,149.05,5.0,PayPal,Shipped,4.0
1d816b40-7a2b-446a-a387-26f19dd99311,ba9ed9c5-6141-489a-85ab-8eff1763bb0a,2023-11-13,Electronics,319.21,2.0,Debit Card,Shipped,3.0
91306558-32c1-4495-b463-472c7f748dbd,59915289-390c-4bb5-a42e-109be3938916,2024-09-11,Electronics,299.49,2.0,PayPal,Shipped,3.0
47f3a557-2a38-40e0-b04e-6bd9403ff3cd,85634cfe-976c-42b0-a0b6-6c26fdbdacdc,2024-10-11,Home & Kitchen,212.31,2.0,Crypto,Pending,5.0
e38ba99e-2892-4289-bcc8-debb411be9c0,dd59ef7c-5714-4e87-a8d7-b7928dd7d626,2024-09-24,Electronics,213.76,2.0,Debit Card,Delivered,5.0
bd5d4669-4b2a-41cb-895e-667fca692337,7497bcb3-a2f4-4872-86b2-ca30d0aeea48,2023-02-26,Books,243.04,5.0,Crypto,Shipped,5.0
cb35b08d-b3a3-4d31-a034-5858da4cb5f7,fbbc028b-91cf-437d-bf7d-4ced62b995c6,2023-10-30,Clothing,82.8,5.0,Crypto,Delivered,5.0
d977c9a8-e53e-4f59-83a1-50384b0bd82f,3b99ade5-ac08-4b8f-a340-cdba479c15a2,2024-10-18,Electronics,416.25,1.0,Credit Card,Delivered,5.0
40f160bf-ede6-4579-aa69-2ebd653fba11,7f050b6f-191b-4324-8dc6-172b12e85118,2023-10-09,Clothing,254.4152927166034,4.0,Crypto,Pending,3.0
ef5da419-14b3-41c9-b0ac-65dfdd0b1bc9,3b296a07-07ed-455f-8b75-0edd9f867722,2024-08-31,Sports,42.12,2.0,Crypto,Shipped,3.0
3f9e7a9c-6549-49f9-b856-6b9ad8044523,a4545c37-2a5d-4aad-afeb-ea6dc1a62958,2023-08-25,Books,323.44,4.0,Gift Card,Delivered,5.0
58d5d3e9-7e04-4306-8129-7da881c05ba9,e37bd6cf-5807-4e64-a701-feb11563255e,2023-03-29,Books,141.77,5.0,Crypto,Delivered,5.0
194099cf-24bb-45d9-95b4-a9e1b30b4116,abb0fb92-c298-4001-8a04-19319d814684,2023-04-30,Sports,447.21,5.0,Crypto,Pending,2.0
c39900df-0f20-4c0a-87fa-51db72f2b579,45f390d5-1e0b-427c-8ea2-dd5a8665bcef,2024-06-23,Books,108.01,4.0,PayPal,Delivered,1.0
9970048a-419f-489d-8fd0-3eb867e1c80b,efa18ff9-7b5e-4b9d-b2c9-cff39d9ab5ce,2024-04-06,Electronics,218.71,4.0,Debit Card,Pending,5.0
20db9782-3f96-487b-a0aa-012d5e85681c,ae328283-42c5-487a-a649-a4864ae64a97,2024-07-08,Sports,285.95,3.0,Crypto,Delivered,4.0
05937a21-c40f-4186-aaa0-01bafe849901,1682749d-bc32-4733-a3bf-f72678494f52,2023-08-09,Books,259.13,1.0,PayPal,Pending,1.0
8203d336-0fa4-40db-9342-1ff5abb963ae,9971a6f3-4566-4a49-b72a-c4cabe51c492,2023-04-21,Sports,54.52,2.0,Crypto,Pending,5.0
9e11894b-b603-42b1-b341-87748c9b741e,3f2b0088-bd31-47a1-a46f-5847e297f5a0,2024-07-01,Clothing,124.42,2.0,PayPal,Shipped,1.0
05a24ba4-ed4c-44b4-ab94-35cbfb08a97d,21101249-2504-478f-9421-0c46d87eebf0,2024-04-15,Home & Kitchen,178.81,2.0,Debit Card,Pending,4.0
ea46bcd7-2bb6-405f-a243-cfc6a2ef8707,6695afca-bd59-4163-9ecf-7672c59620be,2024-11-01,Clothing,6.24,4.0,PayPal,Delivered,4.0
71d8cc7b-c407-4aa2-8fe5-7883f15a7469,b12253d0-ae76-42a7-8165-7468481e4fa3,2023-08-29,Home & Kitchen,336.1,1.0,Crypto,Cancelled,4.0
60133e64-19d2-4257-9939-8abefcb1fdcd,dda94029-1604-4761-9426-16f72366dc93,2024-06-01,Sports,6.33,3.0,Gift Card,Cancelled,3.0
37eeadce-4e24-4b3f-b98a-999f1b522151,b290c4a8-5ff7-487b-ab72-4d92037d36b6,2024-07-08,Sports,292.65,4.0,Gift Card,Pending,3.0
42f54ecb-7df6-4862-8ee4-8f32384c0ffa,cbd37ba2-a9e5-44a9-b0cc-7cf814b349f8,2024-09-30,Sports,209.07,4.0,Debit Card,Shipped,5.0
77ccbf2f-ecb0-45f1-8cde-facbd6cc7024,e3df191f-ed5b-416a-bab9-9de9138e474a,2023-08-17,Home & Kitchen,254.85844200897483,1.0,Credit Card,Shipped,2.0
d42299bc-a656-4801-8084-415a9b835a32,8f1006b8-0c2a-4abb-a6b9-998028f6eaf3,2023-04-10,Home & Kitchen,310.45,4.0,Crypto,Shipped,5.0
0072cd57-3a22-4710-8083-b62d5090688f,9e09c806-9a2f-4833-8e9c-7bf968699404,2024-01-11,Home & Kitchen,98.42,5.0,Debit Card,Pending,5.0
ba9b989e-7773-47f4-bce7-a9d84e4969e5,f1fb6fbe-55c6-4cf3-befa-69801fd159a5,2023-08-18,Books,210.82,4.0,Crypto,Delivered,4.0
fd0f41f2-37c6-4b0d-abaa-6f624ff0f829,0068bcbf-7aa3-47f1-8100-285d4cd127eb,2024-04-05,Books,454.34,5.0,Gift Card,Delivered,3.0
fdd9beb3-c86b-47f8-9d95-553321eb0711,75b69863-dbb6-40dc-b4e0-86f735798b05,2025-02-09,Books,158.72,3.0,PayPal,Pending,3.0
79a76a3b-53ad-401c-b3c2-b4aa03f4750f,7c656a62-5202-4a3b-82bd-4f27ec9ea44c,2024-07-26,Clothing,376.33,3.0,Debit Card,Shipped,3.0
df9430a7-5db4-4a78-ab0a-e2f32a3bafa3,67423a92-67bf-4719-8ad3-2b8b4b44edae,2023-12-05,Sports,110.09,4.0,Gift Card,Shipped,4.0
574893ee-b5c8-43d6-b242-80d72fbaae40,29a4ec5c-33dc-4a70-9512-a130e6e8ca5f,2024-09-18,Books,456.42,1.0,PayPal,Delivered,5.0
bc0a9719-a101-4231-9481-e97c19271e92,62cf48ae-0085-4ada-9c3f-306b494f62ba,2023-12-13,Sports,394.6,3.0,Credit Card,Shipped,4.0
7cde4a70-f30d-4850-bc8b-87e9a3d64b9a,1fd413f4-3c22-4769-a35f-6e49b701f888,2023-05-22,Sports,136.08,5.0,PayPal,Pending,2.0
7213e110-adf1-4779-80e4-a3f988c9fa3f,188e2b7c-34f9-4246-a0d7-3cbf4dcb6100,2023-10-26,Sports,169.31,4.0,PayPal,Shipped,3.0
8de49eec-740d-48fa-9fa1-a7981d8f7965,f2313492-f0d9-4c4d-9659-ebe5c90b6826,2024-10-03,Electronics,289.63,3.0,Credit Card,Shipped,5.0
fdd2f271-cfa1-4cb8-9e42-71e4b2adfd4c,a76a051a-2f60-403e-85e4-f97149d1af1f,2023-05-18,Sports,423.9,3.0,Debit Card,Pending,5.0
53f2f599-ebbe-4cc7-8422-359fb5452897,2f386a72-113c-48b6-9862-ae07484e2116,2024-04-16,Clothing,122.56,3.0,PayPal,Shipped,3.0
1a74e112-15a9-4f19-bacc-0ca16c25b7dd,78460e79-234b-4f93-82f4-f740751352bf,2023-09-04,Sports,268.32,3.0,Crypto,Pending,2.0
32d3dc91-16ce-4508-b907-56db2db9cc54,0171b922-69ff-44d3-a12a-dc1445482771,2024-06-27,Books,406.51,3.0,Gift Card,Delivered,3.0
217ff4c0-dc32-484e-b6af-46837eb8443c,d004ff35-89c3-43d4-98e3-0fcef2dc0733,2024-12-29,Home & Kitchen,254.71072557818434,2.0,PayPal,Pending,2.0
e45f1e89-e250-48b1-98cf-0e1e5b477097,d1ce848c-0c4c-437a-898b-3311cf83cba8,2023-02-21,Home & Kitchen,132.8,1.0,Debit Card,Pending,5.0
921fe2e4-f957-462f-a9ad-52976de50dbc,89bcbbd5-645d-400a-8d34-b0a894e048bb,2024-12-30,Sports,98.55,2.0,Credit Card,Delivered,5.0
3b303686-bd9b-44b9-aa60-2079bc79ae56,26239e71-5234-40a8-b531-2d99211e2e4f,2023-12-06,Electronics,226.23,2.0,PayPal,Shipped,3.0
5a4c30e3-a18f-443b-932b-9e9ed4a4d694,aa4c5103-c483-47ae-bb21-f27bb06d8f18,2024-09-20,Sports,400.23,1.0,Gift Card,Shipped,4.0
dda7e8ce-fb98-4acf-a37e-a66a85e51241,df5bc9ea-ad06-417e-a154-e460e813bba1,2024-01-23,Books,343.63,1.0,Gift Card,Shipped,1.0
70e7b3af-205f-4576-93d8-1c8d0ffd546e,77ccb00e-4dbf-4d37-9acc-a371caa916fc,2024-03-04,Home & Kitchen,298.15,1.0,Gift Card,Shipped,4.0
ee7c0555-e793-47d7-9bff-85d4d0bd3f72,51c17efc-c060-4a1f-b2d9-f1a86930915d,2023-09-05,Clothing,190.15,2.0,Crypto,Shipped,4.0
be0c7e7e-b76d-4499-af73-8c95d490a955,f3e19c05-6466-44d7-999e-c4f76da7b8fd,2024-05-05,Electronics,254.4152927166034,4.0,Debit Card,Pending,1.0
cc9ecec3-b186-438d-b9d8-854fe82e2749,9f9d8f5c-50cd-4126-b19a-ccf99a04bae9,2024-12-26,Home & Kitchen,254.85844200897483,1.0,Gift Card,Delivered,1.0
88cc0217-f9d6-4be7-9047-d246b26e675d,ce6defc1-e74e-4b57-8fef-53188f3e08c9,2024-06-11,Home & Kitchen,491.43,2.0,PayPal,Delivered,3.0
4712568d-f3d7-4eff-a882-15d0fe01013b,87828f54-9d3a-4d5c-917b-86062b6ffce6,2024-04-26,Electronics,279.92,3.0,Crypto,Cancelled,2.0
8f0d9c34-87d7-4e1d-a050-5523e0c20ed3,35929db8-db6c-47e5-88a9-593d4d54c247,2023-10-27,Books,307.5,2.0,Gift Card,Pending,3.0
7b0415cf-7120-43dc-b52e-148fbdd8bf3e,288709c3-a453-4570-bbcd-53988e4448c1,2023-09-24,Books,322.15,2.0,Credit Card,Shipped,1.0
c913de3e-1194-4b25-8c5c-899ae6a92102,630e654c-b360-4340-908a-85e80b5938c5,2024-03-05,Electronics,236.9,4.0,PayPal,Shipped,1.0
b1070245-bee6-44be-a4e3-4411b06f3825,442a46a4-fa6d-4e60-9d0a-c101ba35efd9,2025-01-31,Sports,327.1,2.0,Crypto,Pending,1.0
7f74dc7d-0cb5-44f8-990d-2092d05a0880,18ba217e-6758-4c87-b614-59dda1367c8a,2023-11-27,Clothing,254.85844200897483,1.0,PayPal,Pending,5.0
cf753ccb-79d9-4803-886a-ca8310d1bddd,45d806e4-350c-437d-825b-5233f3990a03,2024-09-12,Books,254.26757628581294,5.0,Credit Card,Delivered,3.0
986f4b96-a372-4667-bfb4-d740dd606676,9fc81d33-8f51-4983-829f-a8d0a70e62f9,2024-06-15,Electronics,341.59,4.0,Crypto,Pending,3.0
991e6466-3ac0-4256-a38e-bd5ceeb73f80,81ad8059-0194-47ec-803e-6496015069a4,2023-07-19,Home & Kitchen,115.35,4.0,Gift Card,Shipped,3.0
